ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,Response
5763,1972,Master,Together,49854,1,0,10-11-13,63,123,17,30,5,,2,5,6,0,0,
3478,1971,PhD,Married,60585,1,1,24-06-13,17,267,42,,10,,4,9,5,0,0,1
7494,1950,PhD,Divorced,42873,1,,21-01-13,11,209,0,15,4,6,1,,8,,0,0
1763,,Graduation,Together,87679,0,,27-07-13,62,1259,172,33,1,7,11,10,4,1,0,
7250,,Graduation,,,1,0,01-10-13,48,344,35,17,,,,9,,0,0,0
2005,1990,Graduation,Married,35765,1,0,,86,22,3,15,2,2,0,4,6,0,0,0
10770,1959,Graduation,Married,65492,,0,26-01-14,73,247,161,47,2,4,,,,0,0,
6885,1977,Graduation,Divorced,32952,1,0,01-12-13,36,38,,,1,2,0,3,7,0,0,0
2072,1969,PhD,Together,53374,0,1,16-08-12,34,896,10,34,6,4,,9,9,0,0,1
,1959,Graduation,Together,71706,0,,13-11-12,16,931,56,14,4,9,5,7,5,0,,0
6318,1988,Graduation,,68487,0,0,13-01-13,48,758,12,89,1,9,7,13,4,0,0,0
4093,1975,Master,Together,53253,1,1,11-02-13,61,216,9,125,,4,3,5,5,0,0,0
5751,,2n Cycle,Divorced,31163,,0,13-02-14,54,2,3,10,1,1,,3,6,0,0,0
3340,1977,,Married,42014,1,0,17-08-12,56,244,15,,6,7,1,6,8,0,0,1
3594,1973,Master,,54108,1,1,05-11-12,74,539,6,97,13,8,2,9,8,0,0,0
3584,1955,PhD,Single,49667,0,,20-08-12,35,1181,,39,,5,10,5,8,0,0,1
3643,1974,Master,Married,,0,0,20-03-14,65,750,8,26,1,4,,6,2,0,0,0
851,1972,,Married,57136,1,1,09-07-13,48,306,5,92,9,5,2,,,0,0,0
,,2n Cycle,Together,46772,0,,07-11-12,88,350,104,57,6,11,8,5,8,0,0,0
,1971,PhD,Married,78931,0,0,25-10-13,19,331,197,35,1,2,8,13,1,0,0,0
10128,,Graduation,,53977,0,1,08-06-13,21,620,16,82,5,5,5,12,5,,0,0
486,1988,Graduation,,84219,0,,,27,,137,45,1,3,4,10,1,0,0,0
9,1975,Master,Single,46098,1,1,18-08-12,86,57,0,36,4,3,2,2,8,0,,0
9451,1965,Graduation,Married,73538,,,25-11-12,92,811,76,107,3,,4,9,7,0,0,0
9264,1986,Graduation,Married,,0,,27-04-14,,423,42,197,1,4,8,9,2,0,0,0
3865,1977,2n Cycle,Together,20981,0,0,30-04-13,,2,12,30,1,3,1,2,8,0,0,1
2853,,Graduation,Single,51766,1,0,11-03-14,74,60,51,51,,4,2,4,5,0,0,0
1490,1962,Graduation,Married,55759,0,1,28-11-12,84,675,0,,,10,3,8,,0,0,0
6310,1978,Graduation,Married,33039,1,0,09-09-13,4,30,8,12,1,2,0,4,5,0,,0
10380,,Master,Married,37787,1,0,20-09-13,50,40,1,18,1,,,3,8,0,0,0
,,Graduation,Single,27242,,0,11-11-12,2,3,17,39,,2,,3,9,0,0,1
,,,Single,87188,0,0,03-06-13,73,910,111,55,1,10,2,6,,0,0,1
8643,1971,,Together,,0,,26-05-13,21,252,98,196,1,4,5,12,3,0,0,0
,1976,Graduation,Single,,1,0,07-02-14,82,,,8,1,2,,3,6,0,0,0
10795,1973,PhD,Married,37401,1,0,06-05-14,14,19,3,3,2,2,0,3,7,,0,
11110,1973,Graduation,,3502,1,0,13-04-13,56,2,1,1,0,0,0,0,,0,0,0
2408,1976,Graduation,Married,58597,1,1,20-11-12,,490,0,21,12,,4,9,7,0,,0
202,1948,PhD,Widow,82032,,0,05-04-14,54,332,194,57,0,4,6,7,1,,0,0
7998,1958,Graduation,,,1,1,11-12-12,77,,8,21,3,2,,2,7,0,0,0
830,1987,,Single,74004,0,,24-02-14,5,,48,48,1,4,6,4,3,,0,1
3536,1960,Graduation,Together,,0,1,24-03-13,65,,,20,2,1,,,5,0,0,0
6050,1975,2n Cycle,Married,,0,1,11-12-12,33,1171,,47,4,6,3,13,9,0,0,0
125,1958,2n Cycle,Together,,1,1,15-05-13,65,215,7,13,6,5,,5,7,0,0,0
3463,1975,PhD,Married,69283,0,1,14-06-14,41,674,62,8,4,7,3,13,5,0,0,0
2804,1975,Master,Single,46098,,1,18-08-12,86,57,0,36,4,3,2,2,8,0,0,1
3745,1988,2n Cycle,Married,23331,1,0,,92,5,36,45,2,3,0,3,,0,0,0
,,2n Cycle,Single,23331,1,0,,97,,,5,6,5,1,5,9,0,0,0
451,1989,Graduation,Single,,1,0,20-12-13,91,9,0,,1,,1,,8,0,0,0
10530,1959,PhD,Widow,67786,,,07-12-13,0,431,82,102,1,3,6,,1,0,,1
1079,1971,PhD,Married,,0,1,16-10-12,59,1000,0,10,3,3,4,9,8,0,0,0
8920,,Master,Single,59235,1,,12-01-13,4,448,40,91,,,,12,7,0,0,
6678,1989,Graduation,Together,31928,1,,28-03-14,,33,4,5,2,3,0,4,7,0,0,0
3852,,,Together,74881,1,1,08-03-13,48,505,72,54,4,,2,12,5,0,0,0
528,1978,Graduation,,65819,0,,29-11-12,99,267,38,,,5,,10,3,0,0,0
73,1953,PhD,,51411,1,2,26-05-13,81,14,0,1,1,0,0,,,0,0,0
5589,1964,Graduation,Divorced,51983,,1,31-08-12,,631,0,30,3,9,,10,7,0,0,0
10212,1986,Master,Together,42386,1,0,13-01-13,43,65,4,11,1,3,0,3,8,0,0,0
6365,1987,2n Cycle,Married,,0,0,02-09-13,5,10,12,20,1,2,0,3,6,0,,0
5636,1963,Graduation,Single,,0,0,09-11-12,50,51,4,49,1,4,0,3,8,0,0,1
591,1957,Graduation,Widow,,0,1,20-01-13,76,,35,65,,,3,,7,0,,
2217,,2n Cycle,Married,,1,1,29-03-13,46,11,1,6,,0,0,3,6,0,0,0
2544,1951,Master,Divorced,,,1,12-10-13,68,,1,1,1,1,1,4,,0,0,0
7725,1965,,,,,0,08-03-14,33,173,26,81,1,,4,7,1,,0,0
8091,1956,Graduation,Married,,0,1,02-09-12,50,423,184,21,,6,4,6,5,,0,0
,1962,Graduation,Together,,0,0,23-05-14,85,292,,200,1,4,5,4,,1,0,0
5462,1974,Graduation,Married,67445,,1,12-08-12,63,757,80,,5,9,,12,6,0,0,0
7791,1967,Master,Married,37054,1,,15-09-13,,12,1,,2,,0,3,7,0,0,
955,1962,Master,Together,47175,1,1,28-10-12,81,,2,,7,4,2,4,8,0,0,
4037,1976,Graduation,Divorced,31859,1,0,,77,3,1,5,1,1,0,2,7,0,0,
6642,1961,Graduation,Divorced,27215,2,1,23-01-13,50,,5,28,4,2,,4,6,0,0,0
2793,,PhD,Divorced,70179,0,1,21-07-13,10,532,88,,3,7,3,,5,0,0,
5424,1983,Graduation,Married,39922,1,0,,30,,,,2,3,,4,8,0,0,0
879,1976,Master,Married,49681,0,2,04-11-13,66,411,0,21,6,,,7,7,0,0,0
9530,,Graduation,Married,24645,1,0,,16,5,3,,1,1,0,,8,0,0,0
,1954,Graduation,Divorced,79865,0,1,,12,71,99,38,1,5,10,5,1,0,0,0
10699,1985,Graduation,,44322,1,0,,30,,0,3,2,3,0,3,8,0,0,0
1497,1952,Graduation,Single,47958,,1,19-01-13,8,268,11,22,,6,3,5,5,0,0,0
7476,1964,Master,Single,63972,,1,02-12-12,93,928,,12,4,5,4,10,4,,0,0
4390,1954,Graduation,Together,75315,0,1,15-04-14,,459,15,31,2,5,4,12,2,0,0,0
10478,1950,PhD,Married,55517,1,1,27-09-12,53,483,,36,5,11,1,6,9,0,0,1
,1957,PhD,Married,75283,1,2,27-03-13,26,733,9,66,11,,,,,0,0,
4261,1946,PhD,Single,82800,,0,24-11-12,23,1006,22,,1,7,6,12,,1,0,1
9916,,Graduation,Married,38998,1,1,03-11-12,92,34,1,5,3,2,0,3,8,0,0,0
,,,Single,90638,0,0,13-02-14,29,1156,120,,1,3,4,10,1,0,,
8135,1986,Master,Married,27161,,0,28-10-13,41,7,4,11,1,1,0,,7,0,0,0
,1977,Graduation,Married,42014,1,0,17-08-12,56,244,15,50,6,7,1,6,8,0,0,1
4967,1960,,Together,38201,0,,29-03-13,19,,0,12,4,5,1,5,8,,0,0
2130,,,,,2,,23-03-14,4,35,,24,1,3,1,3,6,0,0,1
9298,1947,PhD,Together,81574,0,0,28-04-14,89,1252,0,0,1,,5,8,1,,0,0
8175,1992,Graduation,Married,34935,0,0,21-06-13,71,,,20,1,2,,4,7,,0,0
6257,,Master,Single,60482,0,1,,81,255,43,24,1,7,2,,7,,0,
3790,1956,Graduation,,34633,2,1,23-01-14,31,8,,1,1,1,0,2,6,0,0,0
9952,,,Together,78093,0,0,11-12-13,53,368,32,10,,4,7,5,1,0,0,0
3503,1950,,Divorced,82460,0,0,02-12-13,,255,47,,1,5,3,6,1,0,0,0
5223,1966,Master,Together,45903,0,,23-04-14,80,33,8,3,2,2,1,3,4,0,0,0
4608,1987,,Divorced,81361,0,0,25-02-14,,163,,76,1,3,10,13,1,0,0,1
1626,1973,,Divorced,35860,,1,,37,15,0,20,2,1,1,2,,0,0,
4764,1952,Master,,40442,1,1,19-08-12,52,45,12,,4,3,1,,7,0,0,1
2471,,Graduation,Married,61482,0,0,27-06-14,,,58,43,1,,2,6,,0,0,0
5892,1980,Graduation,Married,34968,1,0,,11,158,6,2,7,3,2,,7,0,,
2612,1987,Graduation,Married,75794,0,0,24-12-13,33,754,160,48,1,7,5,12,3,,0,0
4971,1962,PhD,Together,31497,0,1,06-12-12,22,108,1,4,,3,1,4,8,0,0,0
5185,1955,Graduation,Married,74268,0,0,14-02-13,83,199,,41,,4,3,5,2,0,0,0
10069,1988,Basic,Together,13724,,,31-08-12,43,2,7,27,1,2,0,,9,,0,0
2262,1965,Master,Together,45143,0,1,26-08-13,74,202,5,,3,6,1,5,7,0,,0
,1967,PhD,Single,52569,,1,05-04-14,,85,0,7,,2,0,,3,0,0,0
1041,1973,PhD,Single,48432,,1,,3,322,,42,5,7,,,8,0,0,1
24,1960,Master,Together,17144,1,1,15-02-14,96,,2,6,5,3,0,4,7,0,0,0
3409,,Graduation,Single,,1,0,15-10-13,68,141,8,47,3,,1,4,9,0,0,0
7022,1971,,,,,0,28-09-12,2,739,107,35,1,2,5,13,6,0,0,0
7943,1975,PhD,Married,36663,1,,,40,18,0,,1,1,1,3,2,0,0,
5272,1965,,Married,53843,0,1,27-06-13,64,378,0,73,4,8,5,3,7,0,0,0
5453,1956,Master,Married,90226,,0,26-09-12,26,1083,108,108,1,4,7,12,2,1,,
2565,1955,Master,Divorced,70638,,0,01-06-13,69,1016,12,,1,4,,10,3,0,0,0
800,1960,Graduation,Together,44512,1,1,30-08-13,57,23,1,2,2,1,0,3,4,0,,0
11092,1961,Graduation,Married,27116,1,1,02-03-14,78,12,1,3,2,2,0,,7,,,0
5062,1963,PhD,,54072,1,1,27-07-13,71,35,,0,1,2,0,2,8,0,0,0
8969,1977,Graduation,Married,71855,0,1,16-01-13,59,548,31,28,4,5,5,11,3,0,,0
4656,,,Single,51250,1,,30-03-13,,342,32,40,5,10,5,4,,,0,0
4480,1973,,Married,60432,0,1,09-03-14,,365,3,11,5,7,2,5,6,0,0,0
9971,1964,PhD,Married,65526,0,1,,22,,19,9,,4,4,8,2,0,0,0
6729,1988,Graduation,Single,68655,0,0,10-08-12,,456,19,38,1,4,5,11,,0,0,0
1773,1978,2n Cycle,Married,12393,0,0,04-12-12,38,5,,,,2,0,3,9,0,0,0
9242,1990,,Single,64509,0,0,17-08-13,,836,,77,,6,3,9,4,0,0,1
1764,1975,Graduation,Single,33955,1,0,09-08-13,92,,2,10,4,5,1,5,8,0,0,0
6215,1977,Graduation,Married,31353,1,1,29-12-13,24,10,0,,2,1,1,2,8,0,0,
10099,1984,Graduation,Married,55434,1,0,05-10-13,21,238,115,76,3,5,3,13,4,0,0,0
5423,1983,,Together,28359,1,0,27-10-13,35,6,0,2,1,1,0,,7,0,,0
940,1987,Graduation,Single,57100,1,0,18-05-14,9,158,11,17,2,3,2,7,3,0,,
3011,1965,Graduation,Married,69139,0,1,,,86,,6,1,4,1,,4,0,0,0
3298,1956,Master,Married,52973,0,1,08-11-12,92,856,0,,7,9,6,9,8,,,0
8286,1965,PhD,,51717,0,1,20-08-13,55,98,1,5,1,3,0,4,7,0,0,
,1971,,Married,18793,1,0,12-01-13,14,,16,20,3,2,0,4,8,0,0,0
5120,1982,2n Cycle,Together,66664,0,0,,78,398,,32,1,5,7,6,3,,0,0
6097,1959,,Single,50664,,1,,64,313,8,126,9,8,1,6,9,,0,0
7019,1963,Graduation,Together,54414,1,1,23-01-13,49,109,18,18,4,3,,5,4,0,0,0
7408,1952,PhD,Married,54549,,1,03-03-14,8,216,,9,2,5,1,4,7,0,0,0
8041,1971,PhD,Widow,47111,0,1,08-09-12,35,595,71,41,6,3,2,10,9,0,0,0
,1963,PhD,Divorced,41003,0,0,17-03-13,,,133,,1,6,2,8,6,0,0,0
9986,1982,Graduation,Together,19444,1,0,22-02-14,8,16,0,10,,,1,2,7,0,,1
3276,1976,2n Cycle,Together,,,0,25-10-13,53,,12,12,,3,0,3,7,0,0,0
3859,,,Together,73059,0,1,31-08-13,36,,112,71,1,9,3,13,4,0,0,0
3570,1969,PhD,Together,,1,0,21-10-13,64,159,2,24,3,4,1,5,5,0,0,0
3783,1959,PhD,Married,52854,1,,24-03-14,43,105,0,0,2,2,1,4,,,0,0
10207,1978,Graduation,Together,22775,1,,19-06-13,40,5,1,1,1,1,0,2,8,0,0,0
10906,1948,PhD,Together,46681,0,,08-10-13,,269,15,38,2,4,6,4,5,0,0,0
3427,,PhD,Married,59821,0,1,12-04-13,11,629,0,35,6,11,2,7,,0,0,0
5209,,Graduation,Divorced,50002,0,1,17-06-13,21,,,82,2,8,2,7,7,0,0,
,1945,Graduation,Married,69755,0,0,02-10-13,23,217,77,93,1,3,6,12,1,0,0,0
10785,1969,,Married,44078,,1,19-06-14,17,,1,4,2,2,0,3,5,0,0,0
2814,1976,Master,Together,30560,1,0,27-06-13,,9,1,7,1,,0,3,7,0,0,
6866,1969,,Together,35924,1,1,23-03-14,,8,0,7,1,1,,3,5,0,,0
1665,1964,PhD,Divorced,64140,,,23-09-13,,1459,,215,5,,5,6,5,0,1,1
,1981,Graduation,Together,56386,1,1,27-10-12,51,230,48,75,8,9,1,7,9,,0,0
3829,,Basic,Together,24594,1,0,10-12-13,94,1,3,9,1,1,0,3,,0,0,0
3091,,,Together,75774,1,0,02-05-14,27,340,21,56,1,7,5,8,4,0,0,0
10141,1960,,Divorced,39228,0,0,10-05-13,1,,1,3,1,0,0,3,4,0,0,0
,1974,Master,Married,58494,0,1,,56,298,7,19,2,,,6,6,0,0,0
7005,1981,Graduation,Single,58684,0,0,16-06-14,71,479,35,85,,,3,12,2,,0,
6409,1967,Graduation,Divorced,57136,0,0,18-05-13,18,267,140,127,1,7,5,,6,0,0,
7485,1950,PhD,Widow,,1,1,07-05-14,48,67,,16,3,2,1,4,4,0,0,
8079,1982,Graduation,Married,,1,0,26-02-14,86,,1,18,3,2,1,3,3,0,0,0
8395,1961,Graduation,Single,82014,0,0,20-08-12,48,980,37,31,1,3,6,12,6,0,0,1
10352,1963,Graduation,Widow,,1,1,07-09-12,2,50,4,26,3,3,1,2,9,0,0,1
4931,1977,Graduation,Together,157146,0,,29-04-13,13,1,0,1,0,0,28,0,1,,0,0
13,1947,PhD,Widow,25358,,1,22-07-13,57,19,0,8,2,,0,3,6,0,0,0
1834,1978,,Single,35544,1,0,08-03-14,77,,,,1,2,0,3,7,0,0,0
2285,1954,Master,Together,36634,0,1,28-05-13,0,213,9,30,3,5,2,5,7,0,0,0
2295,1954,PhD,Married,62670,,1,02-02-14,57,539,,38,1,5,,13,3,0,0,0
1378,1972,2n Cycle,Together,50334,,1,,24,,16,134,6,7,4,6,6,0,0,0
2781,,Graduation,Single,,0,0,23-06-14,55,,34,34,1,4,,6,,1,0,1
1165,1958,,Single,50729,1,1,02-05-13,62,,,52,9,,2,,6,0,0,0
,1968,Graduation,Together,34916,2,0,15-05-13,89,51,23,,4,,1,3,9,0,0,0
6457,,Graduation,Divorced,64892,0,1,29-05-14,77,527,24,65,2,6,4,12,4,0,0,0
2639,1966,,,43602,1,1,10-01-14,45,19,5,19,,,1,2,,0,0,0
8299,1989,,Single,,0,0,11-09-13,46,40,2,6,1,1,1,3,,0,0,0
6437,,2n Cycle,Single,41473,1,0,19-06-13,80,21,8,9,1,2,0,3,7,0,0,0
6912,1967,PhD,Married,,,2,20-08-13,60,593,30,7,1,,3,12,4,0,0,0
7327,1959,PhD,Married,36732,,1,29-12-13,71,21,5,7,3,1,,4,2,0,0,0
5299,1970,PhD,Married,69084,1,0,19-11-13,43,,107,30,2,7,3,13,,0,0,0
4127,1967,,Married,77766,,1,22-02-13,,1004,59,27,,11,,11,6,0,,1
8143,,PhD,,37929,0,0,30-07-13,49,202,2,,2,4,2,5,7,1,0,1
,1951,Graduation,Together,,,0,,66,446,107,,1,5,6,6,,0,0,
3690,1986,Master,,,0,,,20,1184,102,40,1,7,4,10,,0,0,1
,1955,2n Cycle,Married,72635,0,0,03-06-13,,390,22,107,1,6,8,6,,1,0,0
3389,1970,Graduation,Married,69016,0,1,22-11-12,61,726,53,161,4,8,9,13,5,0,0,0
4712,1991,2n Cycle,Together,20193,0,0,28-11-12,18,,,9,1,,,4,4,0,0,0
1170,1975,Graduation,Married,27573,,0,,45,50,15,15,4,5,1,4,8,0,0,
6347,1979,,Single,15862,1,0,27-06-13,26,1,1,10,1,1,0,3,8,0,0,0
,1976,PhD,Married,49544,1,0,12-02-13,0,308,0,23,,5,,8,7,0,0,0
8230,1980,Graduation,,33228,1,,23-01-14,28,22,2,5,1,,0,3,,0,0,0
1215,1978,,Together,70440,0,0,08-10-13,49,690,117,88,1,5,10,,3,1,,0
5939,1971,Graduation,Together,38232,1,1,17-01-14,84,43,,33,4,3,1,3,5,0,0,0
2156,1955,PhD,Married,,1,1,,38,27,,4,4,2,0,4,,,0,0
7788,1983,PhD,Married,23536,1,0,04-06-14,53,6,,1,1,0,0,3,3,0,0,0
10323,1952,,Married,49413,,1,25-10-13,88,205,7,46,2,4,,5,5,,0,
7947,1969,Graduation,Married,,1,1,,99,,0,4,1,1,0,3,5,0,0,0
1891,1980,Master,Divorced,78789,0,0,08-08-12,12,667,50,83,1,4,6,5,2,0,0,1
2570,1968,Graduation,,56534,0,1,23-07-13,35,691,,,,10,4,,8,0,1,1
9256,1971,Graduation,Single,58350,0,,04-01-13,,,26,80,4,8,3,12,,0,0,
295,1989,Graduation,Single,,0,0,19-07-13,77,493,70,84,1,3,7,11,1,0,0,0
7397,1951,Graduation,Single,,0,1,19-07-13,45,494,5,100,3,7,2,9,7,0,0,0
6349,1987,Master Student,Divorced,61787,0,0,06-07-13,71,621,73,85,1,8,4,6,5,0,0,0
10790,1985,PhD,Married,18169,1,0,19-02-13,40,9,0,,1,,0,2,8,0,0,0
10398,1981,2n Cycle,Single,24336,1,0,27-08-12,82,1,6,12,1,1,0,2,7,0,,0
2431,1990,Graduation,Married,18222,0,0,31-12-12,,,4,14,1,2,0,3,8,0,0,0
550,1952,Graduation,Divorced,,0,1,23-05-13,87,243,131,26,2,3,3,13,2,0,0,0
1890,1971,2n Cycle,Together,42033,1,,19-09-12,95,11,,,1,1,0,2,7,0,,0
10742,1983,PhD,,86580,0,0,27-02-13,72,532,21,20,0,4,2,5,1,0,0,0
,1957,PhD,Divorced,41437,1,1,22-09-12,5,29,0,1,1,1,0,3,,0,0,0
4676,1951,Master,Widow,,0,2,05-03-14,86,612,91,107,,9,6,,5,0,0,0
8852,,Graduation,Married,61064,0,,31-08-12,80,387,126,180,,8,4,11,6,0,0,0
3565,,Master,Married,38452,1,1,30-03-14,,56,0,2,3,3,0,3,7,0,0,0
,,Graduation,,18358,1,0,20-11-13,49,6,8,4,3,,0,4,,,0,0
1958,1973,PhD,Together,55012,0,1,21-03-14,85,582,,13,6,8,2,9,5,,,0
,1973,Basic,Together,9722,1,,02-10-12,7,,17,42,4,3,1,,8,0,0,1
8799,1984,PhD,Married,38175,1,0,23-09-13,6,70,6,,3,3,1,4,7,0,0,0
1351,1956,Master,Together,58656,0,1,20-09-12,25,962,12,12,4,,8,,6,0,0,
1045,1965,Graduation,,52117,0,1,16-08-12,55,112,10,20,2,5,,4,7,0,0,0
7732,1978,Graduation,,64813,1,0,02-01-14,81,293,0,52,1,7,2,10,,0,0,0
8070,1973,PhD,,54222,0,1,01-03-14,98,199,12,7,1,3,3,5,,0,0,0
477,,,Married,83512,0,,17-06-14,31,1060,61,101,1,4,7,10,1,1,1,1
7832,1959,,Married,77520,0,,28-08-13,30,,44,58,,8,7,7,4,1,,1
2202,1978,Graduation,,41154,0,1,09-04-13,98,44,2,7,1,1,0,4,5,,0,
7396,1966,Graduation,Married,80398,0,0,10-11-12,,342,,,1,5,8,12,3,0,0,0
4055,1992,,,18746,1,0,,41,2,10,20,2,3,0,,6,0,0,0
10340,1984,Graduation,Together,35196,1,,13-11-12,,75,12,187,6,6,,,8,0,0,0
10091,1956,Graduation,Single,60230,0,1,20-05-13,,520,20,40,,6,,6,,0,0,0
7629,1977,Graduation,Married,22108,1,1,08-05-14,46,,3,,,2,,3,7,0,0,0
10640,1974,Graduation,Together,44392,1,1,05-09-13,71,87,5,29,5,,,4,7,,0,
3498,1976,PhD,Married,55424,0,,25-11-12,6,,,107,4,7,5,,6,0,0,1
6742,,Graduation,Married,17688,1,0,13-01-13,82,2,2,,1,1,0,,8,0,0,0
1172,1983,PhD,Married,92491,0,0,01-05-13,71,979,44,22,1,7,5,12,3,1,0,1
569,1991,,Single,90273,0,,14-12-13,32,704,129,111,1,5,6,,2,1,0,1
4686,1962,PhD,Widow,82571,0,0,02-04-14,28,861,31,79,0,6,,13,2,0,0,0
,,PhD,Single,38513,,0,28-01-14,20,172,3,,,6,,5,8,0,,1
,1979,Master,Single,,1,0,18-04-14,10,5,7,7,3,2,1,3,6,0,0,1
10905,1955,Graduation,Together,42586,1,1,29-10-12,7,194,2,,,4,1,6,8,0,0,1
,1965,,Single,23529,,,07-01-13,67,9,7,20,1,1,1,2,6,0,0,0
1000,1961,Master,,,1,1,08-03-13,48,505,72,54,4,9,2,12,,0,0,0
3828,1951,Graduation,Married,71107,,,17-02-13,61,533,10,,2,7,,13,4,0,,0
8605,,,Together,46910,1,1,23-03-14,36,,0,,2,2,0,3,6,0,0,
10304,1959,Graduation,Married,18690,,0,28-12-12,77,6,1,,1,1,1,,,0,0,
4351,1955,Graduation,Divorced,37244,1,1,27-04-13,90,18,2,25,1,,1,2,7,0,0,
10129,1966,Graduation,Together,82427,0,0,12-03-14,35,482,,107,1,3,5,12,,0,0,0
,,2n Cycle,Single,75342,,1,,,204,97,,,5,2,10,4,0,0,
10092,1954,Graduation,Divorced,70044,0,1,,46,1073,0,14,4,7,10,5,5,0,0,0
7500,1967,Graduation,Single,,,1,24-04-14,,245,16,,2,,,8,6,0,0,0
,1963,Graduation,Married,,0,0,26-11-13,70,560,21,29,1,4,5,13,1,0,0,0
10556,1959,,Married,54984,0,1,24-05-14,51,173,13,6,,,,6,7,1,0,0
1064,1971,PhD,Married,42403,1,0,11-12-13,18,22,1,3,1,1,0,3,8,0,0,0
48,1964,,Together,,0,1,,,136,1,32,2,4,1,3,6,0,0,
,1983,Graduation,Together,37292,1,0,18-04-13,32,,0,66,5,6,,,8,,,0
263,1945,PhD,Single,45576,0,0,28-05-14,9,56,19,25,,3,1,3,8,0,0,
10814,1947,Graduation,Together,70321,0,0,16-01-13,6,303,23,,1,6,5,13,4,0,0,1
9710,1969,,Divorced,58086,0,1,20-01-13,80,708,,15,2,11,3,,8,0,0,0
9292,1952,Graduation,Married,81795,0,0,26-10-12,74,324,132,88,1,4,11,7,2,0,0,0
10250,1947,Basic,Together,,0,0,20-11-12,49,1,5,8,1,1,0,2,7,,0,0
7881,1946,Master,,66835,,,28-09-13,21,620,26,141,1,6,4,13,2,0,0,0
5847,1969,Graduation,Divorced,69901,0,1,,95,312,21,149,3,,3,10,5,,,0
737,1949,PhD,Married,80360,0,0,03-03-13,56,1493,86,43,2,4,4,,2,1,0,0
3571,1961,PhD,Together,63342,,1,16-10-12,48,918,21,21,3,8,3,5,6,0,0,
7807,1974,,,44989,0,1,12-09-12,26,,0,,5,5,,5,6,0,0,0
3878,1980,2n Cycle,Single,31859,1,0,27-02-14,3,3,4,11,1,1,0,3,7,0,0,0
5092,1949,PhD,Widow,51569,0,1,12-02-13,,380,0,34,4,7,1,7,8,0,0,1
2154,1971,Graduation,Widow,30372,1,1,25-12-12,33,,0,7,3,,,3,7,0,0,0
5394,1979,Basic,Single,16014,1,1,17-03-13,42,3,9,7,4,1,1,4,,0,0,0
3798,1968,Graduation,,41120,1,1,06-11-13,80,24,2,,3,2,,3,6,,0,0
3524,1971,Master,Single,39763,1,,04-08-13,9,80,,16,2,,1,2,9,,0,1
5247,1955,PhD,Married,38725,1,1,10-05-14,52,31,0,5,2,1,,4,4,0,,0
,1972,,Married,77981,1,0,26-05-13,78,138,,60,3,7,4,7,,0,,
2118,,2n Cycle,Married,62905,0,1,10-09-13,68,166,75,59,3,7,,8,4,,0,0
8812,1979,2n Cycle,Divorced,13533,,0,10-03-13,45,12,3,17,2,2,0,,7,,0,0
6616,1975,Graduation,Together,59481,0,,23-10-13,47,178,3,,,,,8,2,0,0,0
2797,1977,,Married,72117,0,1,20-08-13,34,707,20,,1,9,7,9,5,,0,
4328,1986,2n Cycle,,21955,1,0,07-09-13,81,5,1,,2,2,,,6,0,0,0
9167,1956,,Married,67131,0,1,26-03-13,72,,71,,3,,2,,6,0,0,0
10560,1980,PhD,Single,36802,1,0,16-06-14,23,16,1,1,,1,0,3,5,0,0,
2631,1982,,Together,,,0,,29,358,108,32,1,2,8,6,,0,0,0
,1961,Basic,,28249,0,,15-06-14,,,9,10,1,2,0,3,6,0,0,0
5534,1975,Master Student,Married,47808,0,1,20-10-13,30,123,1,72,2,3,,3,7,0,0,0
5093,1974,PhD,Divorced,25509,1,0,18-09-12,15,40,,11,3,3,,3,9,0,0,1
7592,1946,,Married,51012,0,0,18-04-13,86,,9,24,,,1,,6,0,0,
8895,,Graduation,Single,,0,0,05-10-12,68,347,44,26,1,3,5,12,,0,0,0
8584,1952,,,85431,0,0,08-06-13,54,,,53,1,2,7,7,0,0,0,0
,1967,Graduation,Married,42664,0,1,18-03-14,44,21,,0,1,1,0,3,6,,0,0
8910,1955,Graduation,Together,42586,1,1,29-10-12,7,194,2,0,5,,1,6,8,0,0,
7433,1985,Graduation,Single,,1,0,29-08-12,87,64,,17,4,3,1,,8,0,0,0
164,1977,PhD,Married,,0,,13-10-12,,206,0,12,2,5,1,5,8,0,,0
10477,1973,PhD,Together,39435,,0,06-08-13,,71,0,,1,3,,2,7,0,0,0
2681,,2n Cycle,,65370,0,0,01-08-13,1,71,22,29,1,,3,13,1,0,0,0
5150,1979,Basic,Single,20194,1,0,17-12-12,64,0,,15,2,,,3,6,0,,0
5283,1976,PhD,Single,42473,1,1,17-02-14,72,93,1,25,3,2,1,4,5,0,0,0
9645,1968,,Married,64590,0,0,14-10-12,98,920,138,30,1,9,4,10,6,0,,0
10678,1959,Graduation,,71232,,1,28-11-13,91,653,17,17,2,11,,10,,0,0,0
7261,1971,Graduation,Together,34600,1,1,01-01-13,8,199,33,15,5,5,2,5,8,0,0,
9648,,Graduation,Single,46904,1,1,03-11-12,20,153,,31,4,5,,4,,0,0,0
2870,1973,Graduation,,49094,0,1,21-09-12,6,,0,69,5,,,6,6,0,0,0
